mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
0.7049726645151774,0.06132285787282924,0.029123783111572266,0.004623212854420029,1.0,1.0,0.0,800,1,4,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 800, 'model__min_child_weight': 1, 'model__max_depth': 4, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.7443400855120208,0.7505988575640318,0.7276585297418631,0.7408658242726386,0.009682201144944514,24,0.1073926691423526,0.12008599690303759,0.10728780498598071,0.11158882367712364,0.006008561322325261,24
1.0151207447052002,0.18907270255884412,0.032579263051350914,0.007175858151761464,0.8,5.0,0.0,800,5,6,0.03,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 6, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.7649470806756852,0.7867491247466372,0.7570496632996633,0.769581956240662,0.012559884717814506,12,0.11866705214251816,0.14197778091570545,0.11577173200651182,0.1254721883549118,0.011730918094496718,18
0.33734718958536786,0.06679930713018181,0.020579973856608074,0.004245580597164805,0.8,5.0,0.1,400,1,3,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7690591341323801,0.7764879307167865,0.759703516647961,0.7684168604990425,0.00686724231277287,14,0.14576100376315998,0.1416268590056557,0.12311349791046741,0.13683378689309436,0.009847420492836212,8
0.21537041664123535,0.02790813996555152,0.018284400304158527,0.004336771897008358,1.0,1.0,0.0,400,1,3,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.7694329571738979,0.7684609360604385,0.755728582117471,0.7645408251172691,0.006243819679057134,17,0.1394675769619207,0.13048040537311079,0.1308733269314692,0.13360710308883356,0.0041470843051159365,13
1.0761229991912842,0.08739581724972759,0.031340996424357094,0.006715339876886524,1.0,5.0,0.1,800,5,6,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7341884535408052,0.767447484798231,0.7303474560419005,0.7439944647936455,0.016657759472155125,23,0.10901367398347464,0.12979558592655335,0.10127960426385715,0.11336295472462839,0.01204097129999167,23
0.27464906374613446,0.0389839429066532,0.01901404062906901,0.0030944203047503904,1.0,1.0,0.0,200,1,5,0.05,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.780904651760473,0.7803171641791045,0.7747615039281707,0.7786611066225827,0.002767846490837805,7,0.1363966872148538,0.13662890260771404,0.13974185616308793,0.13758914866188526,0.00152514331271327,6
0.37311657269795734,0.0035436612656111676,0.024899880091349285,0.002322918503802909,1.0,5.0,0.1,800,1,2,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 800, 'model__min_child_weight': 1, 'model__max_depth': 2, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.77605663419079,0.7839966832504146,0.7643506827534604,0.7748013333982217,0.008069414226631658,8,0.15989446443630886,0.14840607649933638,0.13487521596666333,0.14772525230076952,0.010225404301329795,5
0.25362316767374676,0.0041815195335568175,0.021420876185099285,0.0003966651010214897,0.8,10.0,0.1,400,1,2,0.03,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.8035209457722949,0.8236709968675141,0.8049067059483725,0.8106995495293939,0.009189628840913388,1,0.16359009740283234,0.1890843348667631,0.18641582010732352,0.17969675079230632,0.011441108784024588,1
1.1594890753428142,0.05952517495868354,0.04002769788106283,0.0022787678139231183,0.8,5.0,0.1,800,3,6,0.1,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 800, 'model__min_child_weight': 3, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.7444919511226373,0.7684724525520545,0.7280910961466517,0.7470184999404479,0.016582140452539643,22,0.11578547519941032,0.1274130335423092,0.10187735692455843,0.11502528855542599,0.010438745386997905,22
1.134296178817749,0.06340370827728649,0.028844118118286133,0.006080980462788714,0.8,10.0,1.0,800,5,5,0.05,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.758814046400785,0.785021651004238,0.7441895809951367,0.7626750928000533,0.0168917187753845,18,0.12801955035556975,0.14106912795630477,0.12122565465149286,0.1301047776544558,0.008234156012841082,15
0.22564458847045898,0.01441114014018488,0.021083990732828777,0.0002363971476507444,1.0,1.0,0.1,400,3,2,0.05,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 2, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.7915118805635382,0.8052676432651557,0.7926253273475496,0.7964682837254146,0.006238669044351889,2,0.15976775811057617,0.1800682518175071,0.16140299152255008,0.16707966715021114,0.00920854660347463,2
1.7017618815104167,0.10025406317224231,0.03274067242940267,0.0016082890592006808,1.0,5.0,1.0,800,5,8,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.7505548935772528,0.777259535655058,0.7466096146651702,0.758141347965827,0.013614211491771609,20,0.11432863295981777,0.13438847948939137,0.1079596481278908,0.11889225352569999,0.011261757005774491,20
0.3128203550974528,0.02340138515588223,0.021565357844034832,0.00629746763758387,0.8,10.0,0.1,200,3,6,0.1,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.769386229293708,0.7943154597383454,0.7579147961092405,0.7738721617137646,0.015195279319968552,9,0.1319555431866469,0.14547398522122648,0.1262700738899693,0.1345665340992809,0.008054419398238873,10
0.2305725415547689,0.014489019860091327,0.01796070734659831,0.002743834913812549,1.0,1.0,0.1,400,1,3,0.05,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.7830074063690101,0.7813363736871197,0.7762637953610176,0.7802025251390492,0.0028674357597280333,6,0.15657235996472743,0.14712528917726161,0.15178566896739126,0.15182777270312678,0.0038568654076654584,3
