mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
0.23508071899414062,0.026932939237299898,0.017633756001790363,0.0025633690614754274,1.0,1.0,0.1,400,3,2,0.05,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 3, 'model__max_depth': 2, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.8040057475292633,0.792962271973466,0.7917251215862326,0.796231047029654,0.005520695074845028,4,0.13792257680267223,0.1303787610923904,0.1406617573600173,0.1363210317516933,0.004348081030580685,3
1.6544304688771565,0.18576414730684818,0.028519868850708008,0.00022147182503256011,1.0,5.0,1.0,800,5,8,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.7803906450783861,0.7842039800995024,0.7567924616535727,0.7737956956104871,0.01212347185534441,20,0.11514668293410911,0.14031002443779678,0.12443927531360705,0.12663199422850432,0.01038923966058517,22
0.34730784098307294,0.023455056989366913,0.015388965606689453,0.0002459969116425585,0.8,10.0,0.1,200,3,6,0.1,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.7890353029134834,0.7908144462870831,0.7884165731387954,0.789422107446454,0.0010164192766323205,5,0.12602351639744355,0.14162063468814512,0.13311608709679662,0.1335867460607951,0.00637618823639058,5
0.27213597297668457,0.017594898304779703,0.016616106033325195,0.0016851441812066276,1.0,1.0,0.1,400,1,3,0.05,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.7884044765309222,0.7717604109084208,0.7798353909465021,0.7800000927952816,0.006795909315452254,13,0.1395712370576356,0.1303044981259505,0.1172209285010026,0.12903222122819624,0.00916871817731701,19
1.365996519724528,0.07624147529072517,0.024515151977539062,0.0035997721996156727,1.0,5.0,0.0,400,1,8,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.7856708955398239,0.7758775566611388,0.7783740179573512,0.7799741567194379,0.004155133743667071,14,0.12515635156042226,0.13069313219486864,0.11487934571415577,0.12357627648981556,0.006551917716005438,24
1.8861204783121746,0.11105943180363445,0.04149214426676432,0.005496592916566448,0.8,10.0,1.0,800,3,8,0.03,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 3, 'model__max_depth': 8, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.7896427653559497,0.7942348442970333,0.7816942573887018,0.7885239556805616,0.005180436359912826,6,0.12056999898205857,0.14460322546735524,0.13324419397066292,0.13280580614002557,0.00981641929765056,9
0.5724250475565592,0.04611281945833646,0.02037501335144043,0.004428172101177632,1.0,1.0,1.0,400,5,5,0.05,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.7802971893180066,0.7829026165468951,0.7750537785260008,0.7794178614636342,0.0032640442885236197,16,0.12108576316976673,0.1416532414571633,0.1333764340120806,0.13203847954633688,0.008449768532921873,13
0.32754063606262207,0.03212823119454619,0.016679048538208008,0.0025816421950381405,0.8,5.0,1.0,200,3,5,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 3, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7842456951940375,0.7784457342915054,0.7811798540965208,0.7812904278606879,0.002369114677921804,12,0.11839214544698248,0.14154956675520952,0.12312725721812887,0.1276896564734403,0.009989266093673803,20
0.23732352256774902,0.03172860312330026,0.02938524881998698,0.018447332035418176,1.0,5.0,1.0,200,5,3,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7863951776827645,0.7898758522203797,0.7806362233445566,0.7856357510825669,0.003810094663001748,7,0.13288641465284354,0.14451275822039214,0.12163012754362715,0.13300976680562093,0.009342202041899353,6
0.8875207106272379,0.028292972263584,0.022148768107096355,0.0005115132431969737,0.8,1.0,1.0,800,5,4,0.03,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.7830190883390575,0.7842730790491985,0.7766437523381968,0.781311973242151,0.0033403929889925365,11,0.12056469193245337,0.14479898617327963,0.13185915500223142,0.13240761103598817,0.009901207244690229,12
