mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
0.599881649017334,0.014163682835152736,0.0326080322265625,0.0036879492795737962,1.0,1.0,0.0,800,1,4,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 800, 'model__min_child_weight': 1, 'model__max_depth': 4, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.9731223288310155,0.9691274488498852,0.9709707284109751,0.9710735020306253,0.0016325212257080114,7,0.96187468578435,0.956413546661609,0.9581730097425472,0.9588204140628354,0.0022760139710949067,7
0.9733462333679199,0.06042908585424819,0.041597207387288414,0.009592690907047315,0.8,5.0,0.0,800,5,6,0.03,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 6, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.9707795530045594,0.9630969001824823,0.9685279066929027,0.9674681199599814,0.0032247118254297106,8,0.9576605072317927,0.9475709247093271,0.9591784992005132,0.9548033103805444,0.005151480484753633,8
0.26245927810668945,0.014672082791051548,0.014109611511230469,0.003244411103173428,0.8,5.0,0.1,400,1,3,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9551261458065621,0.9456955909538793,0.9531874864180184,0.9513364077261532,0.004066424346603321,16,0.9367022624240903,0.9286661762607421,0.9379046401140622,0.9344243595996314,0.004101132733813363,16
0.20773728688557944,0.0141053391167111,0.01553185780843099,0.0022169894206892395,1.0,1.0,0.0,400,1,3,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.9552686279829044,0.9468265048835597,0.9470506633960759,0.9497152654208466,0.003927886502852091,18,0.939329748618461,0.9291707996513052,0.9231588773123008,0.930553141860689,0.006673700731876894,18
1.0038340091705322,0.10137395106706829,0.04429777463277181,0.010514671886935247,1.0,5.0,0.1,800,5,6,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.976011236757189,0.9700854064770795,0.9732140996597435,0.9731035809646706,0.002420471980645667,5,0.9650639156863565,0.9549247576188155,0.9620076732764187,0.9606654488605303,0.00424670902908759,5
0.21264378229777017,0.014115555635248137,0.012077887852986654,0.002643909415065163,1.0,1.0,0.0,200,1,5,0.05,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}",0.9508234220470793,0.9427797441675623,0.9472242150730972,0.9469424604292462,0.00328985589520842,19,0.9314790277273354,0.9245101393678528,0.9286727339692087,0.9282206336881322,0.002862941056541345,19
0.35150353113810223,0.027338352032481326,0.023053487141927082,0.004660318781603371,1.0,5.0,0.1,800,1,2,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 800, 'model__min_child_weight': 1, 'model__max_depth': 2, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.943130574354874,0.9307600253629552,0.9330075642334701,0.9356327213170997,0.005380595250568732,20,0.9234680185117948,0.9118561016761275,0.8998641543161966,0.9117294248347063,0.009636653516917422,20
0.21106425921122232,0.0027393763692607647,0.012610912322998047,0.0022211263273500827,0.8,10.0,0.1,400,1,2,0.03,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 2, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.9056039221565436,0.8890927385144809,0.890294799701122,0.8949971534573823,0.007516155686352805,24,0.8755916320618327,0.8552852033146793,0.8498146772242198,0.8602305042002438,0.011089179434976492,24
1.0692378679911296,0.006886903990922213,0.040361245473225914,0.01056307217640742,0.8,5.0,0.1,800,3,6,0.1,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 800, 'model__min_child_weight': 3, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.9783070142874822,0.9730753773930336,0.9761915677104575,0.9758579864636577,0.0021487924492609484,2,0.9671957433165157,0.9586357347980206,0.9681318266686884,0.9646544349277416,0.004272986968478546,3
1.0529174009958904,0.0611312049109947,0.029007116953531902,0.0003110903754429314,0.8,10.0,1.0,800,5,5,0.05,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 800, 'model__min_child_weight': 5, 'model__max_depth': 5, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.9692958346421467,0.9621335841844708,0.9670388749802782,0.9661560979356318,0.002989863919705553,9,0.9562978803598738,0.9461223462444783,0.955596136527273,0.9526721210438751,0.004640242345952618,9
