mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__gamma,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2.1118849913279214,0.008956644460863826,0.6707184314727783,0.10412312649863198,0.8,0.0,0.1,5,1,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9913149262302858,0.9908608306853791,0.9918376073697122,0.9913377880951257,0.00039909495228757503,1,0.9944396579683741,0.994759001327822,0.9946454549500396,0.9946147047487454,0.0001321721767635153
1.549286683400472,0.015533584779134937,0.5601747830708822,0.003890685268980312,0.8,0.2,0.1,5,1,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9911817880654804,0.9910121738927712,0.9917340577869566,0.9913093399150693,0.0003082003622334403,2,0.9945322722206724,0.9949069055504428,0.9943766781437104,0.9946052853049419,0.0002225360773274569
1.988215684890747,0.30369798410066834,0.6679001649220785,0.07159751388968094,0.8,0.0,0.1,5,5,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9893283326338909,0.9883221463774389,0.9891059873323444,0.9889188221145581,0.0004315675379589987,3,0.9926956555065365,0.9928638865452268,0.9922370579855042,0.9925988666790891,0.00026489566330910254
1.2443044185638428,0.22044914804195517,0.31907113393147785,0.033702237521731376,0.8,0.2,0.1,5,5,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9888708106878368,0.9876494935470218,0.9888982013358489,0.9884728351902359,0.0005822978378730368,4,0.9921769975417043,0.9924137198972277,0.9919998187046188,0.9921968453811836,0.00016955628733011412
1.1684575080871582,0.10885294285909934,0.2921460469563802,0.001660209309125319,0.8,0.0,0.1,5,1,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9854487191015013,0.9856098655382151,0.9872904526499748,0.9861163457632305,0.0008328214212910632,5,0.9897763024844473,0.9905244211799867,0.9907046774961583,0.9903351337201974,0.00040194721661555773
0.8620239893595377,0.003800170848584859,0.295820156733195,0.0013439975029086405,0.8,0.2,0.1,5,1,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9853688146068086,0.9850478857090479,0.9863231198916761,0.9855799400691776,0.0005415939597036566,6,0.99001722317,0.990126607707491,0.9895949805685146,0.9899129371486685,0.0002292211950757154
1.165628989537557,0.012953619668091405,0.31343992551167804,0.012816714936782549,0.8,0.0,0.1,5,5,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9831088278799858,0.9817855513701057,0.9832119815820579,0.982702120277383,0.0006494788130512027,7,0.987608903062333,0.9875193923333698,0.9868105475607536,0.9873129476521522,0.0003571250308858396
0.7791414260864258,0.0019629903521483296,0.2932930787404378,0.00167369381012481,0.8,0.2,0.1,5,5,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9828259473178476,0.9793354241057207,0.9826882238971675,0.9816165317735787,0.0016139663522764696,8,0.9872847482733534,0.9856035870301532,0.9865198878238632,0.9864694077091233,0.0006872587881808895
1.6657634576161702,0.04697757336320298,0.6324733893076578,0.019518416423588966,0.8,0.0,0.03,5,1,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9746252871849996,0.9746098257903248,0.9772246698425535,0.975486594272626,0.0012290212308351913,9,0.9814167096402096,0.9813059539130957,0.9811698339393242,0.9812974991642097,0.0001009637393851484
1.5557579199473064,0.011107017513003178,0.56096084912618,0.004515308980085823,0.8,0.2,0.03,5,1,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9735372510435094,0.9747633717628024,0.9778704479577418,0.9753903569213511,0.001823729085538504,10,0.9804635538093172,0.9812627916174985,0.9819207148425947,0.9812156867564701,0.0005958152511055698
1.1426570415496826,0.02471752263814695,0.3843293984731038,0.007379489806100237,0.8,0.0,0.1,3,1,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9728259145314825,0.970871684381068,0.9744821193806641,0.9727265727644049,0.001475626829879819,11,0.9785672306324186,0.9775805328095386,0.9778794977061946,0.9780090870493839,0.0004131086998359242
1.0881064732869465,0.016519125619270086,0.38106274604797363,0.0017044011891349281,0.8,0.2,0.1,3,1,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9723331276103444,0.9700162658257265,0.9738566322151265,0.9720686752170659,0.0015789352535683385,12,0.9781781948450999,0.9772299986365062,0.9769064740207205,0.9774382225007755,0.0005396519539039491
1.4137899080912273,0.007665457001156123,0.5499992370605469,0.0034220642210233,0.8,0.2,0.03,5,5,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9718204676364415,0.9706220900013707,0.972789424419838,0.9717439940192167,0.0008864614227240079,13,0.9784255594770661,0.9777037865328491,0.9766406586110935,0.9775900015403362,0.0007331111983541099
1.637779951095581,0.09233258984140502,0.5871925354003906,0.013892826567256092,0.8,0.0,0.03,5,5,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9718999696637776,0.9702177624127799,0.9729856863736039,0.9717011394833871,0.0011387129704777885,14,0.9785999176548521,0.9773583434104854,0.9767630474691699,0.9775737695115025,0.0007652142721755016
1.0832663377126057,0.01188527665224528,0.3810855547587077,0.0006471710412774739,0.8,0.2,0.1,3,5,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9699527884194945,0.9672381473307212,0.9713127328976412,0.9695012228826189,0.001693811374997899,15,0.9762243373084266,0.9741654756490986,0.9750834068057819,0.9751577399211024,0.0008421685864827988
1.4599607785542805,0.08307680967812,0.39186302820841473,0.02652631470898524,0.8,0.0,0.1,3,5,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9699245322661809,0.9667878413136668,0.9710508393373889,0.9692544043057456,0.001803716838472268,16,0.9759154878120418,0.9739144475948357,0.9748193861448604,0.9748831071839126,0.0008181628875444194
0.6202494303385416,0.016555522311869887,0.22901304562886557,0.017176460143134446,0.8,0.0,0.1,3,1,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9470860852938664,0.9493647544379559,0.9525728536588158,0.949674564463546,0.002250650789085919,17,0.9548906923696875,0.9566579240691065,0.9556238274037547,0.9557241479475161,0.0007249483330938599
0.8718593915303549,0.06525386289085788,0.31040040651957196,0.011385527675294204,0.8,0.0,0.03,5,1,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9486263425918364,0.948086939733201,0.9497454697584932,0.9488195840278436,0.0006907421856918165,18,0.9574999792233626,0.9560645578200083,0.9534491599620413,0.9556712323351374,0.0016769640971628253
0.5637174447377523,0.003639307818777384,0.20688414573669434,0.0033037759689160955,0.8,0.2,0.1,3,1,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9473851578048982,0.9480813813081636,0.9507627890946428,0.9487431094025682,0.001456139035385209,19,0.95480312509864,0.9558252931596881,0.9532697329350871,0.9546327170644716,0.0010502384456152522
0.8557495276133219,0.0016821890923895352,0.30232421557108563,0.003088236903246693,0.8,0.2,0.03,5,1,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9471671481092437,0.9482117614527276,0.9501536583184028,0.9485108559601247,0.0012374446655963253,20,0.956089721428123,0.9558612163492622,0.9538510843046071,0.9552673406939974,0.0010057800498893211
0.5918334325154623,0.004385190930435025,0.2066174348195394,0.004153060636484559,0.8,0.2,0.1,3,5,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9455510257145622,0.9457446400274168,0.9501217501132462,0.9471391386184083,0.002110505488011422,21,0.9529571674831174,0.9531051864971959,0.9535385808934498,0.9532003116245877,0.00024670762834382986
0.600486675898234,0.0115288428797098,0.20948370297749838,0.007263922502799839,0.8,0.0,0.1,3,5,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9455670409704702,0.9441156829819344,0.9488086568255757,0.94616379359266,0.0019618165295363847,22,0.9526693239764974,0.9516522472531886,0.9523770337615737,0.95223286833042,0.00042755040165180644
0.7980395952860514,0.013685293620214561,0.29060180981953937,0.001799777298524315,0.8,0.2,0.03,5,5,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9441179081717914,0.9430709149360905,0.9452089756368196,0.9441325995815673,0.0008729214428730816,23,0.9523915290524747,0.9514504232835697,0.9484983413639075,0.950780097899984,0.0016585595526464561
0.9298421541849772,0.010129391430146127,0.2965370814005534,0.005928398412214853,0.8,0.0,0.03,5,5,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.03, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9445937276581536,0.9428466940553276,0.9448800424665635,0.9441068213933482,0.0008986785570673398,24,0.9530192042652911,0.9513443969396665,0.9478497243340821,0.9507377751796798,0.0021535820020855264
1.0900572141011555,0.0016048815836564915,0.3702996571858724,0.007008075742049667,0.8,0.0,0.03,3,1,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9280295504490672,0.928467916834462,0.9300074681095297,0.9288349784643529,0.0008481706777907618,25,0.9353610114642001,0.9360579566778381,0.9316190806406012,0.9343460162608799,0.001949113741432501
1.5165037314097087,0.2568832781610808,0.3972960313161214,0.024956539513083974,0.8,0.2,0.03,3,1,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9275559052680581,0.927710906441365,0.9303788278108737,0.9285485465067657,0.001295750382354387,26,0.9347959482545068,0.9354178239146209,0.9320628840886439,0.9340922187525905,0.0014572420796106998
1.1337724526723225,0.0033016568757378976,0.38356177012125653,0.012220101623951533,0.8,0.2,0.03,3,5,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9258245888629076,0.9255217553272745,0.9277098712889529,0.9263520718263782,0.0009680363536568125,27,0.9327253245445656,0.9330987975843669,0.9293167971198717,0.9317136397496014,0.0017016680976092724
1.074569304784139,0.009441306519201149,0.3817404905954997,0.013338270562614357,0.8,0.0,0.03,3,5,400,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 400, 'model__subsample': 0.8}",0.9259858752019797,0.9257356786492082,0.9268112167231493,0.9261775901914456,0.0004595370968076821,28,0.9329332847017748,0.933423207920293,0.9283689391725707,0.9315751439315462,0.0022759346662222938
0.5962491830190023,0.0058665029794961795,0.20909539858500162,0.0011089886259032188,0.8,0.0,0.03,3,1,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9038867362229731,0.9001883182628387,0.905680974327445,0.9032520096044191,0.0022868429579137924,29,0.90979372807335,0.9072514560533722,0.905764136882861,0.9076031070031944,0.0016637598150975015
1.0621528625488281,0.022858926910376873,0.2888341744740804,0.042478467251979714,0.8,0.2,0.03,3,1,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9035652138864667,0.9001414911075158,0.9056386753506829,0.9031151267815551,0.0022666704586737974,30,0.9094581142452877,0.9072591134842817,0.9057297434620059,0.9074823237305251,0.0015302623489516166
0.6952838897705078,0.05670033613191797,0.214098850886027,0.006834568247540565,0.8,0.2,0.03,3,5,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.2, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9024429974685,0.8995920704734903,0.9052877194355085,0.902440929125833,0.00232523941178331,31,0.908237999475634,0.9067679252354847,0.9052960570970631,0.9067673272693938,0.0012010430211224674
0.5847727457682291,0.010012986635466256,0.19869653383890787,0.0008280285451955579,0.8,0.0,0.03,3,5,200,0.8,"{'model__colsample_bytree': 0.8, 'model__gamma': 0.0, 'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__min_child_weight': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9024434931904879,0.8995989878426893,0.9049083238116482,0.9023169349482751,0.002169373926478041,32,0.9082453890411348,0.9067786054010561,0.9047782776159057,0.9066007573526988,0.0014210179109748514
