mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampler__sampling_strategy,param_preprocess__clip_iqr,param_pca__n_components,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_partial_auc_90,split1_test_partial_auc_90,split2_test_partial_auc_90,mean_test_partial_auc_90,std_test_partial_auc_90,rank_test_partial_auc_90,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
0.3984285195668538,0.01425542228843253,0.16818547248840332,0.0028923398700534827,0.5,True,0.95,0.8,5.0,0.5,400,5,3,0.03,0.8,"{'sampler__sampling_strategy': 0.5, 'preprocess__clip_iqr': True, 'pca__n_components': 0.95, 'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.5, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.7386304397715238,0.7342980445662121,0.7277267400644932,0.7335517414674096,0.004482588021945653,6,0.9242283689698217,0.9209824402926297,0.918360443386293,0.9211904175495814,0.0024000803553235156,6,0.36782739484762866,0.3691070291381142,0.3439320149434008,0.36028881297638127,0.011577794764062533,6
0.6892995834350586,0.024193173116795887,0.3146839141845703,0.01409559727060207,0.5,False,0.95,1.0,1.0,0.5,600,5,5,0.1,0.8,"{'sampler__sampling_strategy': 0.5, 'preprocess__clip_iqr': False, 'pca__n_components': 0.95, 'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.5, 'model__n_estimators': 600, 'model__min_child_weight': 5, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.974940093638107,0.9734345394590987,0.9733048575066332,0.9738931635346129,0.0007421820681388431,1,0.9950424709076962,0.9947810215529624,0.9948447594683061,0.994889417309655,0.00011130942867556213,1,0.9092588810013011,0.8994917329265052,0.8870838187603886,0.8986114775627315,0.009074303774070896,1
0.6216301918029785,0.02310711106238365,0.22974046071370444,0.006816617041653292,1.0,False,0.95,0.8,5.0,0.5,400,1,5,0.1,1.0,"{'sampler__sampling_strategy': 1.0, 'preprocess__clip_iqr': False, 'pca__n_components': 0.95, 'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.5, 'model__n_estimators': 400, 'model__min_child_weight': 1, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9627354647927384,0.9602940632466123,0.956330382292744,0.9597866367773649,0.002639366296948722,2,0.9927150807149265,0.9922755504290491,0.9915414556611498,0.9921773622683752,0.00048413471120168185,2,0.8462420778163875,0.8323944210198245,0.8206515459116217,0.8330960149159446,0.01045906325596812,2
0.5813981691996256,0.015453288764013777,0.21638385454813638,0.01996195204875128,0.25,False,13.0,1.0,10.0,0.5,600,5,2,0.1,0.8,"{'sampler__sampling_strategy': 0.25, 'preprocess__clip_iqr': False, 'pca__n_components': 13, 'model__subsample': 1.0, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.5, 'model__n_estimators': 600, 'model__min_child_weight': 5, 'model__max_depth': 2, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.8027287394237159,0.8048854671093191,0.8071680027075971,0.8049274030802107,0.001812564223256644,5,0.9464410577329019,0.9495658830798392,0.9475042323261144,0.9478370577129519,0.0012972311322731942,5,0.50168627432844,0.46706832687355804,0.4965055323533176,0.48842004451843857,0.015245368840913093,5
0.6304927666982015,0.0069622786944364716,0.1891003449757894,0.0033523171799507184,0.25,False,0.99,0.8,5.0,0.0,600,1,2,0.1,0.8,"{'sampler__sampling_strategy': 0.25, 'preprocess__clip_iqr': False, 'pca__n_components': 0.99, 'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 1, 'model__max_depth': 2, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.819563189478763,0.8197736080000184,0.8215183859224403,0.8202850611337406,0.000876312925210974,4,0.9539797032374552,0.9552548207219538,0.9538149678701937,0.9543498306098676,0.0006434489166655317,4,0.5341139125901196,0.49252082191508284,0.5240573390314502,0.5168973578455509,0.0177190160733656,4
0.6360591252644857,0.017688168222668364,0.17295463879903158,0.003598646206960493,0.25,True,0.99,1.0,5.0,0.0,200,5,7,0.03,1.0,"{'sampler__sampling_strategy': 0.25, 'preprocess__clip_iqr': True, 'pca__n_components': 0.99, 'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 200, 'model__min_child_weight': 5, 'model__max_depth': 7, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.8979322996216397,0.9071853996200154,0.8940601473003239,0.8997259488473263,0.005506417181949119,3,0.9769969782358219,0.9789221186549781,0.9754863104331422,0.9771351357746475,0.0014060607297125469,3,0.7208850816414291,0.7498175473072366,0.7091743853316709,0.7266256714267789,0.01708181161656582,3
