mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampler__sampling_strategy,param_preprocess__clip_iqr,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_partial_auc_90,split1_test_partial_auc_90,split2_test_partial_auc_90,mean_test_partial_auc_90,std_test_partial_auc_90,rank_test_partial_auc_90,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
0.6884306271870931,0.18966953507045017,0.21996943155924478,0.003721285780164026,0.5,True,0.8,1.0,0.0,600,1,3,0.1,0.8,"{'sampler__sampling_strategy': 0.5, 'preprocess__clip_iqr': True, 'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.7760846667819105,0.7705443775026433,0.765086782352336,0.7705719422122965,0.004489909824000405,3,0.9413006366758726,0.9402493641931988,0.9377403657015877,0.9397634555235529,0.0014935333450159054,3,0.4177681236497243,0.4053404933496241,0.41073035669028835,0.41127965789654564,0.005088404961635108,3
0.3889790376027425,0.008537417566596166,0.22432208061218262,0.0017141061918816626,1.0,True,0.8,1.0,0.0,600,5,3,0.03,0.8,"{'sampler__sampling_strategy': 1.0, 'preprocess__clip_iqr': True, 'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.8}",0.6890599820732877,0.6927833513260071,0.6951320137720602,0.692325115723785,0.0024999836183573444,5,0.904458735591276,0.9050473629325502,0.903664340438806,0.9043901463208774,0.0005666957858563293,5,0.28788406845141223,0.2861549298778948,0.2977723297439377,0.2906037760244149,0.005117851233598553,5
0.4774208068847656,0.008210180869855468,0.2959436575571696,0.0005715068673782883,1.0,True,1.0,1.0,0.0,400,5,7,0.03,1.0,"{'sampler__sampling_strategy': 1.0, 'preprocess__clip_iqr': True, 'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 400, 'model__min_child_weight': 5, 'model__max_depth': 7, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.8359805717568443,0.8440973554909945,0.839726404420003,0.8399347772226139,0.0033169372384166383,2,0.9618192716212531,0.9642188137940269,0.9631511104992428,0.963063065304841,0.0009815853255229023,2,0.5125524575002296,0.5202747560768896,0.527184110165942,0.5200037745810204,0.005976419672950241,2
0.44265023867289227,0.006192878022439942,0.19114025433858237,0.0025240222810669517,0.5,True,0.8,1.0,0.5,600,5,2,0.1,0.8,"{'sampler__sampling_strategy': 0.5, 'preprocess__clip_iqr': True, 'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.5, 'model__n_estimators': 600, 'model__min_child_weight': 5, 'model__max_depth': 2, 'model__learning_rate': 0.1, 'model__colsample_bytree': 0.8}",0.6819061893912061,0.6829840651374683,0.686027237648082,0.6836391640589188,0.001745016834978834,6,0.8974102904188739,0.8973235315094851,0.8962560784174166,0.8969966334485919,0.0005248479733782007,6,0.2724609411977568,0.2678460852323281,0.2737683000568436,0.2713584421623095,0.0025403129989956556,6
0.9295677344004313,0.020653660485374082,0.3033614158630371,0.009542476327497473,0.25,False,1.0,10.0,0.5,600,5,5,0.1,1.0,"{'sampler__sampling_strategy': 0.25, 'preprocess__clip_iqr': False, 'model__subsample': 1.0, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.5, 'model__n_estimators': 600, 'model__min_child_weight': 5, 'model__max_depth': 5, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.9224784117129917,0.919754494423271,0.9124740550047541,0.9182356537136722,0.004223106764161941,1,0.9831619830198826,0.9818344733599308,0.9801518208492824,0.9817160924096986,0.0012317412093892201,1,0.775760643558484,0.759904621358099,0.7587159401177502,0.7647937350114443,0.0077699443619688065,1
0.2939927577972412,0.0006553887217976272,0.10769764582316081,0.0007473475015768373,0.25,False,1.0,1.0,0.5,200,1,3,0.1,1.0,"{'sampler__sampling_strategy': 0.25, 'preprocess__clip_iqr': False, 'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.5, 'model__n_estimators': 200, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__colsample_bytree': 1.0}",0.7186911271370799,0.7271468326555998,0.7171535812657782,0.7209971803528193,0.004393531564349948,4,0.9103540332569182,0.9141493648790486,0.9067322329260906,0.9104118770206858,0.0030283076712527943,4,0.37444511520722606,0.35849061515399716,0.35608309950184464,0.36300627662102264,0.008147977419979859,4
